"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,4693,,
"AUT","Austria","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,4841.2,,
"AUT","Austria","RECYCLING","Recycling","1990","1990","TONNE","Tonnes","3","Thousands",,,399,,
"AUT","Austria","RECYCLING","Recycling","1991","1991","TONNE","Tonnes","3","Thousands",,,511,"B","Break"
"AUT","Austria","RECYCLING","Recycling","1992","1992","TONNE","Tonnes","3","Thousands",,,581,,
"AUT","Austria","RECYCLING","Recycling","1993","1993","TONNE","Tonnes","3","Thousands",,,640,,
"AUT","Austria","RECYCLING","Recycling","1994","1994","TONNE","Tonnes","3","Thousands",,,785,,
"AUT","Austria","RECYCLING","Recycling","1995","1995","TONNE","Tonnes","3","Thousands",,,820,"B","Break"
"AUT","Austria","RECYCLING","Recycling","1996","1996","TONNE","Tonnes","3","Thousands",,,879,,
"AUT","Austria","RECYCLING","Recycling","1997","1997","TONNE","Tonnes","3","Thousands",,,941,,
"AUT","Austria","RECYCLING","Recycling","1998","1998","TONNE","Tonnes","3","Thousands",,,987,,
"AUT","Austria","RECYCLING","Recycling","1999","1999","TONNE","Tonnes","3","Thousands",,,1061,,
"AUT","Austria","RECYCLING","Recycling","2000","2000","TONNE","Tonnes","3","Thousands",,,1129,,
"AUT","Austria","RECYCLING","Recycling","2001","2001","TONNE","Tonnes","3","Thousands",,,1125,,
"AUT","Austria","RECYCLING","Recycling","2002","2002","TONNE","Tonnes","3","Thousands",,,1115,,
"AUT","Austria","RECYCLING","Recycling","2003","2003","TONNE","Tonnes","3","Thousands",,,1110,,
"AUT","Austria","RECYCLING","Recycling","2004","2004","TONNE","Tonnes","3","Thousands",,,1116,"B","Break"
"AUT","Austria","RECYCLING","Recycling","2005","2005","TONNE","Tonnes","3","Thousands",,,1179.7,,
"AUT","Austria","RECYCLING","Recycling","2006","2006","TONNE","Tonnes","3","Thousands",,,1258.5,,
"AUT","Austria","RECYCLING","Recycling","2007","2007","TONNE","Tonnes","3","Thousands",,,1318,,
"AUT","Austria","RECYCLING","Recycling","2008","2008","TONNE","Tonnes","3","Thousands",,,1476,,
"AUT","Austria","RECYCLING","Recycling","2009","2009","TONNE","Tonnes","3","Thousands",,,1491.9,,
"AUT","Austria","RECYCLING","Recycling","2010","2010","TONNE","Tonnes","3","Thousands",,,1272.2,,
"AUT","Austria","RECYCLING","Recycling","2011","2011","TONNE","Tonnes","3","Thousands",,,1145.6,,
"AUT","Austria","RECYCLING","Recycling","2012","2012","TONNE","Tonnes","3","Thousands",,,1168,,
"AUT","Austria","RECYCLING","Recycling","2013","2013","TONNE","Tonnes","3","Thousands",,,1202.4,,
"AUT","Austria","RECYCLING","Recycling","2014","2014","TONNE","Tonnes","3","Thousands",,,1231,,
"AUT","Austria","RECYCLING","Recycling","2015","2015","TONNE","Tonnes","3","Thousands",,,1240.5,,
"AUT","Austria","RECYCLING","Recycling","2016","2016","TONNE","Tonnes","3","Thousands",,,1253.8,,
"AUT","Austria","RECYCLING","Recycling","2017","2017","TONNE","Tonnes","3","Thousands",,,1296.4,,
"AUT","Austria","COMPOST","Composting","1990","1990","TONNE","Tonnes","3","Thousands",,,814,,
"AUT","Austria","COMPOST","Composting","1991","1991","TONNE","Tonnes","3","Thousands",,,308,"B","Break"
"AUT","Austria","COMPOST","Composting","1992","1992","TONNE","Tonnes","3","Thousands",,,332,,
"AUT","Austria","COMPOST","Composting","1993","1993","TONNE","Tonnes","3","Thousands",,,451,,
"AUT","Austria","COMPOST","Composting","1994","1994","TONNE","Tonnes","3","Thousands",,,485,,
"AUT","Austria","COMPOST","Composting","1995","1995","TONNE","Tonnes","3","Thousands",,,936,"B","Break"
"AUT","Austria","COMPOST","Composting","1996","1996","TONNE","Tonnes","3","Thousands",,,1487,,
"AUT","Austria","COMPOST","Composting","1997","1997","TONNE","Tonnes","3","Thousands",,,1487,,
"AUT","Austria","COMPOST","Composting","1998","1998","TONNE","Tonnes","3","Thousands",,,1479,,
"AUT","Austria","COMPOST","Composting","1999","1999","TONNE","Tonnes","3","Thousands",,,1527,,
"AUT","Austria","COMPOST","Composting","2000","2000","TONNE","Tonnes","3","Thousands",,,1493,,
"AUT","Austria","COMPOST","Composting","2001","2001","TONNE","Tonnes","3","Thousands",,,1530,,
"AUT","Austria","COMPOST","Composting","2002","2002","TONNE","Tonnes","3","Thousands",,,1630,,
"AUT","Austria","COMPOST","Composting","2003","2003","TONNE","Tonnes","3","Thousands",,,1730,,
"AUT","Austria","COMPOST","Composting","2004","2004","TONNE","Tonnes","3","Thousands",,,1572,,
"AUT","Austria","COMPOST","Composting","2005","2005","TONNE","Tonnes","3","Thousands",,,1577,,
"AUT","Austria","COMPOST","Composting","2006","2006","TONNE","Tonnes","3","Thousands",,,1661.4,,
"AUT","Austria","COMPOST","Composting","2007","2007","TONNE","Tonnes","3","Thousands",,,1661.1,,
"AUT","Austria","COMPOST","Composting","2008","2008","TONNE","Tonnes","3","Thousands",,,1682.6,,
"AUT","Austria","COMPOST","Composting","2009","2009","TONNE","Tonnes","3","Thousands",,,1553.2,,
"AUT","Austria","COMPOST","Composting","2010","2010","TONNE","Tonnes","3","Thousands",,,1520,,
"AUT","Austria","COMPOST","Composting","2011","2011","TONNE","Tonnes","3","Thousands",,,1578,,
"AUT","Austria","COMPOST","Composting","2012","2012","TONNE","Tonnes","3","Thousands",,,1650,,
"AUT","Austria","COMPOST","Composting","2013","2013","TONNE","Tonnes","3","Thousands",,,1626.6,,
"AUT","Austria","COMPOST","Composting","2014","2014","TONNE","Tonnes","3","Thousands",,,1492.3,,
"AUT","Austria","COMPOST","Composting","2015","2015","TONNE","Tonnes","3","Thousands",,,1511,,
"AUT","Austria","COMPOST","Composting","2016","2016","TONNE","Tonnes","3","Thousands",,,1583.8,,
"AUT","Austria","COMPOST","Composting","2017","2017","TONNE","Tonnes","3","Thousands",,,1601.1,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1990","1990","TONNE","Tonnes","3","Thousands",,,312,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1991","1991","TONNE","Tonnes","3","Thousands",,,341,"B","Break"
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1992","1992","TONNE","Tonnes","3","Thousands",,,399,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1993","1993","TONNE","Tonnes","3","Thousands",,,410,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1994","1994","TONNE","Tonnes","3","Thousands",,,404,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,431,"B","Break"
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,431,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,445,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,440,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,456,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,522,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,521,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,530,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,592,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,1380,"B","Break"
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,1309.8,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,1429.5,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,1453.1,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,1357,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,1440.4,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,1636.2,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,1678.2,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,1692.9,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,1715.5,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,1755.8,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,1832.7,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,1855.4,,
"AUT","Austria","INCINERATION_WITH","Incineration with energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,1943.7,,
"AUT","Austria","OTH_RECOV","Other recovery","1990","1990","TONNE","Tonnes","3","Thousands",,,11,,
"AUT","Austria","OTH_RECOV","Other recovery","1991","1991","TONNE","Tonnes","3","Thousands",,,14,"B","Break"
"AUT","Austria","OTH_RECOV","Other recovery","1992","1992","TONNE","Tonnes","3","Thousands",,,16,,
"AUT","Austria","OTH_RECOV","Other recovery","1993","1993","TONNE","Tonnes","3","Thousands",,,17,,
"AUT","Austria","OTH_RECOV","Other recovery","1994","1994","TONNE","Tonnes","3","Thousands",,,19,,
"AUT","Austria","OTH_RECOV","Other recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,22,"B","Break"
"AUT","Austria","OTH_RECOV","Other recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,24,,
"AUT","Austria","OTH_RECOV","Other recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,28,,
"AUT","Austria","OTH_RECOV","Other recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,22,,
"AUT","Austria","OTH_RECOV","Other recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,23,,
"AUT","Austria","OTH_RECOV","Other recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,28,,
"AUT","Austria","OTH_RECOV","Other recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,31,,
"AUT","Austria","OTH_RECOV","Other recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,34,,
"AUT","Austria","OTH_RECOV","Other recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,39,,
"AUT","Austria","OTH_RECOV","Other recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,0,"B","Break"
"AUT","Austria","OTH_RECOV","Other recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","OTH_RECOV","Other recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","OTH_RECOV","Other recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","OTH_RECOV","Other recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","OTH_RECOV","Other recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","OTH_RECOV","Other recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","OTH_RECOV","Other recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","OTH_RECOV","Other recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","OTH_RECOV","Other recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","OTH_RECOV","Other recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","OTH_RECOV","Other recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","OTH_RECOV","Other recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","OTH_RECOV","Other recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","DISPOSAL","Disposal operations","1990","1990","TONNE","Tonnes","3","Thousands",,,1977,,
"AUT","Austria","DISPOSAL","Disposal operations","1991","1991","TONNE","Tonnes","3","Thousands",,,1596,"B","Break"
"AUT","Austria","DISPOSAL","Disposal operations","1992","1992","TONNE","Tonnes","3","Thousands",,,1495,,
"AUT","Austria","DISPOSAL","Disposal operations","1993","1993","TONNE","Tonnes","3","Thousands",,,1372,,
"AUT","Austria","DISPOSAL","Disposal operations","1994","1994","TONNE","Tonnes","3","Thousands",,,1230,,
"AUT","Austria","DISPOSAL","Disposal operations","1995","1995","TONNE","Tonnes","3","Thousands",,,1626,"B","Break"
"AUT","Austria","DISPOSAL","Disposal operations","1996","1996","TONNE","Tonnes","3","Thousands",,,1476,,
"AUT","Austria","DISPOSAL","Disposal operations","1997","1997","TONNE","Tonnes","3","Thousands",,,1506,,
"AUT","Austria","DISPOSAL","Disposal operations","1998","1998","TONNE","Tonnes","3","Thousands",,,1483,,
"AUT","Austria","DISPOSAL","Disposal operations","1999","1999","TONNE","Tonnes","3","Thousands",,,1553,,
"AUT","Austria","DISPOSAL","Disposal operations","2000","2000","TONNE","Tonnes","3","Thousands",,,1572,,
"AUT","Austria","DISPOSAL","Disposal operations","2001","2001","TONNE","Tonnes","3","Thousands",,,1542,,
"AUT","Austria","DISPOSAL","Disposal operations","2002","2002","TONNE","Tonnes","3","Thousands",,,1512,,
"AUT","Austria","DISPOSAL","Disposal operations","2003","2003","TONNE","Tonnes","3","Thousands",,,1483,,
"AUT","Austria","DISPOSAL","Disposal operations","2004","2004","TONNE","Tonnes","3","Thousands",,,557,,
"AUT","Austria","DISPOSAL","Disposal operations","2005","2005","TONNE","Tonnes","3","Thousands",,,534.8,,
"AUT","Austria","DISPOSAL","Disposal operations","2006","2006","TONNE","Tonnes","3","Thousands",,,484.8,,
"AUT","Austria","DISPOSAL","Disposal operations","2007","2007","TONNE","Tonnes","3","Thousands",,,427.2,,
"AUT","Austria","DISPOSAL","Disposal operations","2008","2008","TONNE","Tonnes","3","Thousands",,,373.1,,
"AUT","Austria","DISPOSAL","Disposal operations","2009","2009","TONNE","Tonnes","3","Thousands",,,302.1,,
"AUT","Austria","DISPOSAL","Disposal operations","2010","2010","TONNE","Tonnes","3","Thousands",,,153.3,,
"AUT","Austria","DISPOSAL","Disposal operations","2011","2011","TONNE","Tonnes","3","Thousands",,,229.9,,
"AUT","Austria","DISPOSAL","Disposal operations","2012","2012","TONNE","Tonnes","3","Thousands",,,207.3,,
"AUT","Austria","DISPOSAL","Disposal operations","2013","2013","TONNE","Tonnes","3","Thousands",,,199,,
"AUT","Austria","DISPOSAL","Disposal operations","2014","2014","TONNE","Tonnes","3","Thousands",,,194.1,,
"AUT","Austria","DISPOSAL","Disposal operations","2015","2015","TONNE","Tonnes","3","Thousands",,,143.6,,
"AUT","Austria","DISPOSAL","Disposal operations","2016","2016","TONNE","Tonnes","3","Thousands",,,132.2,,
"AUT","Austria","DISPOSAL","Disposal operations","2017","2017","TONNE","Tonnes","3","Thousands",,,102.9,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"AUT","Austria","INCINERATION_WITHOUT","Incineration without energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
